Date,Close,High,Low,Open,Volume
2015-01-02,39.99871063232422,40.563277438603556,39.81052387230378,39.91317149259757,27913900
2015-01-05,39.63087463378906,39.97303432554665,39.56244073757288,39.66508831878938,39673900
2015-01-06,39.049198150634766,39.9901413476903,38.95510317830768,39.67364274695092,36447900
2015-01-07,39.54533386230469,39.74207642721869,38.91233661225231,39.33148282264496,29114100
2015-01-08,40.70869445800781,40.845559027891056,39.964493563211974,39.9901546503436,29645200
2015-01-09,40.366519927978516,40.90542544632552,40.11845520896223,40.72579136124579,23944200
2015-01-12,39.86185073852539,40.66593310419315,39.65655547379574,40.56328220871893,23651900
2015-01-13,39.656551361083984,40.982427623915775,39.399930675230905,40.17834860474705,35270600
2015-01-14,39.31437301635742,39.55388839157753,39.02353548174627,39.31437301635742,29719600
2015-01-15,38.90378189086914,39.67364696159602,38.843903859046826,39.53678242270102,32750800
2015-01-16,39.55390167236328,39.58811536907578,38.63861594424002,38.75837530361488,35695300
2015-01-20,39.68219757080078,39.904604474755814,38.98076643637244,39.60521106760216,36161900
2015-01-21,39.28015899658203,39.46834896333392,38.90378232618628,39.29726747202384,39081100
2015-01-22,40.315216064453125,40.32376867391117,39.41704196833062,39.67366267249287,35898000
2015-01-23,40.35795974731445,40.53759379867733,40.032905323581254,40.511932723656116,26211600
2015-01-26,40.21255874633789,40.31520962208662,39.5539002407151,40.20400613824655,42525500
2015-01-27,36.49153518676758,36.953454138486656,36.02106363065697,36.73960313451753,169164000
2015-01-28,35.234100341796875,36.60274911749204,35.20843925815721,36.5599795570565,84507100
2015-01-29,35.93553161621094,36.0296266071423,34.891940635328965,35.011696709929495,63585300
2015-01-30,34.55833053588867,35.5677077398126,34.51555771595839,35.542043395232824,78004900
2015-02-02,35.311092376708984,35.388078902773096,34.4129184147002,34.72086451895665,50352500
2015-02-03,35.584815979003906,35.86710095163727,35.114344287723256,35.610480325766765,52082400
2015-02-04,35.790103912353516,36.106602482413784,35.37951037908705,35.87564300811877,41614800
2015-02-05,36.31190490722656,36.47443051244595,35.80721635478901,36.115162354663816,36548200
2015-02-06,36.27769088745117,36.60274538722918,36.05528723798704,36.50865040599544,34616600
2015-02-09,36.234920501708984,36.55997499404427,36.10660857330856,36.13227291685338,31381100
2015-02-10,36.440223693847656,36.58564412892341,36.08095543620509,36.55998304283712,29670700
2015-02-11,36.25202941894531,36.48298893502096,36.106609014108976,36.48298893502096,38262500
2015-02-12,36.8593635559082,36.8593635559082,36.363227601435405,36.49153952431154,33268800
2015-02-13,37.52657699584961,37.52657699584961,36.910688262064994,37.10743081371499,40264900
2015-02-17,37.54380798339844,37.905632901841315,37.20782347670593,37.87978920376107,33695700
2015-02-18,37.50074005126953,37.647195378068496,37.38013171527667,37.58689121007206,27111700
2015-02-19,37.47489547729492,37.500739181170715,37.087223487505064,37.19921834818449,27603400
2015-02-20,37.785030364990234,37.80226059511786,37.29398030850927,37.48350626725238,29721100
2015-02-23,38.03486633300781,38.06932350925249,37.60412040980877,37.647194344862555,32518800
2015-02-24,37.98317337036133,38.16408585857945,37.83671805632971,38.03486406113667,25271700
