Date,Close,High,Low,Open,Volume
2015-01-02,99.33111572265625,100.09728164425749,98.6814135168887,98.87142399590068,5779673
2015-01-05,97.76817321777344,98.84692776830168,97.5720386947933,98.84692776830168,5104898
2015-01-06,95.65973663330078,98.04403066955382,95.10810621481005,97.86627787278897,6429448
2015-01-07,95.03449249267578,96.35228852167147,94.40930585789316,96.35228852167147,4918083
2015-01-08,97.10010528564453,97.48011663704243,95.34099854927396,95.7639170904577,4431693
2015-01-09,97.52297973632812,98.27687808989198,96.38293641479125,97.10006138634733,4694762
2015-01-12,95.88648223876953,97.6088151700241,95.46969758710263,97.45557803774285,4380230
2015-01-13,96.11326599121094,98.05012503478481,95.42065645914072,96.38908108954831,4578865
2015-01-14,95.49421691894531,95.91713537687428,94.23158555234454,94.91806132273597,4906054
2015-01-15,94.74031829833984,96.21135193243006,94.4890187572578,96.03973297224621,4443826
2015-01-16,96.31554412841797,96.615874850634,94.28062250435025,94.28062250435025,6020776
2015-01-20,96.19908142089844,96.43198934223949,94.40932569973968,96.04584428716664,8778869
2015-01-21,93.22025299072266,94.69741047000436,92.59506621075195,93.79639879978261,12444367
2015-01-22,95.24291229248047,95.44517082567309,93.01798038253456,93.12831033355494,6401625
2015-01-23,95.537109375,96.59748214269669,94.93644799836171,95.02225257384208,5057201
2015-01-26,95.83746337890625,97.73753949737662,95.4758338742783,97.00202268989261,8250953
2015-01-27,94.18866729736328,95.05901970515767,93.52670719906034,94.96708134610215,5919942
2015-01-28,92.88927459716797,94.71579399943955,92.88927459716797,94.39094769787867,4702711
2015-01-29,95.29805755615234,95.35935631489188,91.64500958420184,92.7850530167698,8703557
2015-01-30,93.96800994873047,95.15096063548697,93.80252481106177,94.33577317764859,6865526
2015-02-02,94.79544830322266,94.79544830322266,92.86472348513607,94.3909215401871,4928961
2015-02-03,97.1307373046875,97.21041787885615,94.8506402557976,94.8506402557976,5794212
2015-02-04,96.20519256591797,97.27782301036065,96.04583144648734,96.35842967916298,3847711
2015-02-05,96.78750610351562,97.20430063270399,96.32168037657367,96.40749475540339,5495266
2015-02-06,96.73192596435547,97.57136226135053,96.42948852370593,97.1146127662927,3406299
2015-02-09,96.13320922851562,97.21335410474379,95.91717828299369,96.2875114173847,3198354
2015-02-10,97.86764526367188,97.86764526367189,95.71968896888083,96.74428212982555,4644868
2015-02-11,97.64542388916016,98.19475667031679,97.00968463363883,97.37384098124929,3793528
2015-02-12,97.84296417236328,98.44784908341073,97.57755800001219,97.96641188201518,3486423
2015-02-13,99.00333404541016,99.2502195514703,97.91701220515009,98.00341868428713,3877417
2015-02-17,99.34896087646484,99.62671071252474,98.58977405068202,98.60211783108151,3027647
2015-02-18,100.1081771850586,100.28100001293033,99.1514797397465,99.90448997140776,4558886
2015-02-19,101.15747833251953,101.52781159493685,99.64527104246893,100.0217811232395,3665602
2015-02-20,101.00932312011719,101.43520825811314,100.04644894677575,101.00314630298311,3507238
2015-02-23,100.55257415771484,101.47224017037477,100.29951183008873,101.36731308957651,2839262
2015-02-24,101.73766326904297,101.83641353959999,99.68846708699628,100.29334204830923,4917874
2015-02-25,100.4908676147461,101.81790818240523,100.34889931622536,101.80555454654755,4188812
2015-02-26,99.29342651367188,101.31175810848993,98.61447906600417,101.0648726054211,7437897
2015-02-27,99.953857421875,100.1698883816577,98.85519187584887,99.29342076065775,4612860
2015-03-02,99.052734375,99.95388985211991,98.63919291975496,99.95388985211991,6190123
2015-03-03,99.39218139648438,99.83657724890416,98.75643229561854,98.92308812881262,3383182
2015-03-04,98.39847564697266,99.10211085683895,97.96641358138895,99.08976707079817,3800746
2015-03-05,99.48473358154297,99.68224388212904,98.57123489568596,98.66999497166859,3966118
2015-03-06,97.83058166503906,99.64523567993851,97.55900863295633,98.87369518853015,4749049
2015-03-09,99.23169708251953,99.4662387781434,97.64541774905796,97.64541774905796,5432819
2015-03-10,97.40470886230469,98.89840505810807,97.40470886230469,98.50955128103763,4812646
2015-03-11,96.7813491821289,98.22566093106069,96.2505269328438,97.87383837127895,5972555
2015-03-12,97.5096664428711,97.96641609224272,96.45420867532779,96.45420867532779,4777396
2015-03-13,95.22589874267578,97.2257097337425,94.6827329045717,97.18867838606707,6343049
2015-03-16,96.95416259765625,96.96032956489356,95.54688234715042,95.70118459609283,3922082
2015-03-17,96.88005828857422,97.08374546560427,95.89867345163499,96.41096502543631,3464038
2015-03-18,98.6391830444336,99.18851594068207,96.16410152800198,96.81218470135664,6002785
2015-03-19,98.6391830444336,99.32430742308745,98.02195440698242,98.5712873032309,4057016
2015-03-20,100.53402709960938,100.60809962922083,98.97244537879143,99.34277847270737,9420694
2015-03-23,101.61421966552734,102.05862545505538,100.44148134443526,100.46617876445137,6202885
2015-03-24,100.6081314086914,101.77469284466926,100.54641249067019,101.71296407526448,4546021
2015-03-25,98.26268768310547,100.65753003192802,98.26268768310547,100.65753003192802,5678629
2015-03-26,99.12059020996094,99.52796453392358,98.08364365438965,98.30585141341705,4598216
2015-03-27,99.00333404541016,99.31194831652249,98.28117842425623,99.2440525857948,3637883
2015-03-30,100.40444946289062,100.97846991040659,99.52799152414896,99.56502287690196,4328348
2015-03-31,99.06505584716797,100.1945858856177,99.00333693169934,99.42304525965238,4451148
2015-04-01,98.25033569335938,99.13914735436403,97.76272168807522,98.89842876093174,3871037
2015-04-02,99.03418731689453,100.32419633292947,98.07131316760318,98.46016694723106,4886494
2015-04-06,100.01558685302734,100.4846801675495,97.95404699604005,98.56509874268232,3625122
2015-04-07,100.0340576171875,101.12654591724943,99.7562980058342,99.78716237406863,3292808
2015-04-08,99.89833068847656,100.94762137182904,99.37986216498479,99.81809116038671,2640418
