Date,Close,High,Low,Open,Volume
2015-01-02,67.44160461425781,67.85919785742581,67.05383458336074,67.73988225121711,7251400
2015-01-05,67.1209487915039,67.85919559008971,67.00163318928182,67.28500489991876,8626100
2015-01-06,66.81517791748047,67.53105415321707,66.56164090638313,67.34462787237071,7791200
2015-01-07,67.16566467285156,67.38937850035761,66.78535344180288,67.06872504854773,5986600
2015-01-08,67.93372344970703,68.03066873954263,67.21038869913792,67.47138999705446,6823300
2015-01-09,67.29988861083984,67.99339461578585,67.20294899117508,67.99339461578585,4872800
2015-01-12,67.05381774902344,67.5758148612136,66.74808154111304,67.47141657663153,5250900
2015-01-13,67.33716583251953,68.23200958414141,66.94193739145409,67.69510105745715,6727100
2015-01-14,67.10599517822266,67.23276935929258,66.68840217501248,66.91211596346248,6418200
2015-01-15,67.00906372070312,67.48631455078183,66.621293865465,67.47885590645222,6768200
2015-01-16,68.04559326171875,68.11270399271217,67.01652222820239,67.07617431488143,8815700
2015-01-20,68.00086975097656,68.44829180380204,67.48633126112324,68.04561024947509,9869900
2015-01-21,68.13905334472656,68.48451681872314,67.31293880936049,67.89121898411673,6974500
2015-01-22,68.80741119384766,68.8599815675742,67.49314612094331,68.37182482311866,7211200
2015-01-23,67.65088653564453,68.48450691551781,67.55325170663195,68.46948352809581,6745700
2015-01-26,67.27537536621094,67.55324497866528,66.64452494141642,67.55324497866528,9371700
2015-01-27,64.95475006103516,65.49547731840052,64.6017750052693,65.41286589131734,14417400
2015-01-28,63.94840621948242,65.27018343073259,63.84326543640214,65.05989613482907,14033400
2015-01-29,64.33892059326172,64.6693662888791,63.94839855004846,64.42153201716606,12054500
2015-01-30,63.302528381347656,64.00096674976162,63.27248734370444,63.903331944985666,14685300
2015-02-02,63.925865173339844,63.94088282685647,62.84441076840196,63.52031977148813,10278700
2015-02-03,64.54920196533203,64.58675469600567,63.925869036242126,64.54920196533203,10747900
2015-02-04,64.42904663085938,64.94724454434983,64.24880612041412,64.50414636606637,9212800
2015-02-05,65.11248016357422,65.17256226070171,64.66187589460628,64.76701669970733,6531300
2015-02-06,64.29386901855469,65.04487787920385,63.94840563022522,65.00732514427425,8429800
2015-02-09,63.873287200927734,64.15866842176507,63.527818183938834,64.06854532214955,8811500
2015-02-10,64.128662109375,64.26384396711842,63.70058718147823,64.08360340004197,7059300
2015-02-11,64.31641387939453,64.73697710927144,63.94842105325225,64.54922484882721,7184600
2015-02-12,64.60931396484375,64.69943712235364,64.1436919754049,64.631843321785,6074600
2015-02-13,64.51167297363281,64.69942521992992,64.21126823360868,64.60930207899952,6272000
2015-02-17,64.20374298095703,64.63181778292433,63.83575026025526,64.63181778292433,10310400
2015-02-18,64.78205871582031,64.87968785441595,64.22630775221062,64.40655409541982,8132300
2015-02-19,63.99345779418945,64.81206034817859,63.87329936822086,64.66936684570747,7271600
2015-02-20,63.738121032714844,63.87330285038812,63.22743480258717,63.79819738410315,9581300
2015-02-23,64.128662109375,64.21127356298177,63.57291701853842,63.80572798975152,7919200
2015-02-24,64.21126556396484,64.39150610858812,63.84327278085045,64.2187772578327,6502200
2015-02-25,64.18120574951172,64.43655169865465,64.01598291119723,64.36144624142666,5975800
2015-02-26,63.963417053222656,64.40651521729279,63.75313550949134,64.1511692500888,7964500
2015-02-27,63.93338394165039,64.1211361617971,63.512820802039535,63.85077250640639,7685000
2015-03-02,64.14366912841797,64.14366912841797,63.71558858003037,63.93338183579599,7235200
2015-03-03,63.9559211730957,64.16620274997686,63.49029358875652,64.09860896898321,6095600
2015-03-04,63.34759521484375,64.01599263152188,63.242454434450075,63.86579315374315,7370000
2015-03-05,63.557884216308594,63.65551904506333,63.15233870313771,63.5503782523609,5914200
2015-03-06,62.07837677001953,63.362600853485695,61.860583577421245,63.34006578136213,11338700
2015-03-09,62.40131759643555,62.49144071392201,62.093406972072565,62.1760183973329,7326700
2015-03-10,61.237274169921875,62.24362347343867,61.237274169921875,61.93571276480439,9681400
2015-03-11,61.12462615966797,61.41751923097313,60.68903953525463,61.229766968354724,10066600
2015-03-12,61.65032196044922,61.672857041935735,61.214741124017415,61.274817485417394,6951100
2015-03-13,61.455074310302734,61.79302610395818,60.94438790738801,61.567726818102734,7492500
2015-03-16,62.754310607910156,63.047203661404225,61.575226699557525,61.64282048945677,15618300
2015-03-17,62.2210807800293,62.61160858254771,61.90565844474013,62.604096889876246,7509300
2015-03-18,62.89699172973633,63.12229667857581,61.59774388694864,62.228594305853484,12607900
