Date,Close,High,Low,Open,Volume
2015-01-02,12.500941276550293,12.699470629855242,12.039841026949345,12.180732747262624,2712000
2015-01-05,11.527505874633789,12.48386181984649,11.491215969241306,12.402742106048983,5037400
2015-01-06,10.89776611328125,11.740982275967236,10.823051097258135,11.52750987094965,9992800
2015-01-07,11.055733680725098,11.224377039968227,10.925515411292615,11.064272770534668,4507200
2015-01-08,11.132586479187012,11.339654162619171,11.094161380337205,11.183819401431675,2036200
2015-01-09,11.213703155517578,11.322574518496218,10.942593152249387,11.13685297325794,2682800
2015-01-12,10.95113468170166,11.205167375682269,10.746201359582322,11.11337417246228,2988400
2015-01-13,10.788893699645996,11.115506162871155,10.686427060483839,10.895629883898135,2607000
2015-01-14,11.045060157775879,11.14539161225849,10.605306807273582,10.673617896665649,6719000
2015-01-15,10.927647590637207,11.269203785704134,10.887088143653797,11.173141080393677,2837400
2015-01-16,11.284149169921875,11.429310441026614,10.88922481217158,10.908437357298162,4103400
2015-01-20,11.260669708251953,11.493354669393876,11.070679392282722,11.292690895714628,3332600
2015-01-21,11.482678413391113,11.548854323665932,11.200894963986753,11.267070874261574,2573600
2015-01-22,11.527505874633789,11.621433407119317,11.31403354362205,11.557391870682261,1584600
2015-01-23,11.529640197753906,11.704688257733364,11.367401585080572,11.465598661549492,1770600
2015-01-26,12.530829429626465,12.720819726035412,11.60649359198244,11.743115791003142,10715600
2015-01-27,12.825420379638672,13.156302390250485,12.317355911058893,12.421956916325854,5885600
2015-01-28,12.436897277832031,12.808339481089845,12.434762912891392,12.69519940959322,2299600
2015-01-29,12.20421314239502,12.675987627100731,12.020627616208262,12.468919199166537,2870200
2015-01-30,12.684529304504395,12.774188133747653,12.018495660932217,12.204216416341923,2416000
2015-02-02,12.786992073059082,13.015407386370581,12.526555586567284,12.825417155142535,3597800
2015-02-03,12.654644012451172,12.964179165127147,12.530830439980344,12.812613951763723,6145600
2015-02-04,12.144844055175781,12.55569511200141,12.045895822142947,12.461049083086724,5056200
2015-02-05,12.295416831970215,12.3362865366435,12.048045450657604,12.245942719819984,3880800
